id;distancia;velocidad;costo;paths;factor_trafico
23804816;1.0514772;40.0;0.0026287000000000003;[14342431, 23979521, 24252020, 24252044, 24252049, 24252610, 24252761, 24252817, 33783846, 119129515, 129791324, 129822401];1
23843769;1.1652405;40.0;0.0020807857142857143;[24315819, 24315836, 24315907, 24315940, 24315991, 24315995, 24316013, 24316034, 24316035, 28746575, 28798203, 32944668, 33231718, 33232793, 33232882, 33233041, 33752922, 33752924, 33782588, 156138281];2
23843770;0.1702957;40.0;0.0014191333333333333;[12561317, 23843771, 24252591];3
23843771;0.5034511;40.0;0.001573275;[12561291, 12561318, 23843770, 24315952, 24315984, 24315987, 24315990, 33233052, 33782799];3
23843773;0.7192702;40.0;0.0025688142857142856;[14342431, 23804813, 23979521, 24252020, 24252610, 24252761, 24252817, 33783721, 33783846, 129822401];1
23979521;1.419337;40.0;0.0025345214285714284;[11979621, 11986252, 14342452, 23804813, 23804816, 23843773, 24252105, 24252169, 24252815, 24252816, 24252834, 24252847, 24266516, 33783335, 33783495, 33783535, 33783832, 70134760, 129822384];2
24252020;0.4339637;40.0;0.0021698200000000003;[11986252, 11986321, 23804813, 23804816, 23843773, 33817340, 33817362, 162065786];2
24252035;0.1254612;40.0;0.00156825;[33817362, 111913984, 162065786];3
24252044;0.22902080000000002;40.0;0.001908533333333333;[11986252, 11986321, 23804813, 23804816, 33817387];2
24252048;0.3252143;40.0;0.002032575;[11986252, 11986321, 24252056, 33817650, 119213498, 129791324];2
24252049;0.3359697;40.0;0.002099825;[11986252, 11986321, 23804813, 23804816, 24252056, 24252268, 33817380, 33817406, 129791324];2
24252056;0.2734419;40.0;0.001709;[24252048, 24252049, 24252064, 24252072, 24252082, 24252085, 33817380, 119213498];3
24252064;0.32933219999999996;40.0;0.002058325;[11986252, 11986321, 24252056, 33817614, 129791324];2
24252072;0.3316702;40.0;0.00165836;[11986252, 11986321, 24252056, 24252082, 24252268, 33817596, 129791324];3
24252074;0.1128341;40.0;0.0028209;[11986252, 11989209, 14342251, 24252255];1
24252077;0.2455299;40.0;0.00153455;[11986252, 11986321, 11989209, 33783780, 33817669, 129791324];3
24252082;0.2025268;40.0;0.0016877333333333334;[11989209, 24252056, 24252072, 24252085, 24252105, 24252166, 24252176];3
24252085;0.0376894;40.0;0.0009422;[24252056, 24252082];5
24252086;0.22374549999999999;40.0;0.0027968;[11989209, 24252105, 33817380];1
24252088;0.2501559;40.0;0.00312695;[11989209, 24252105, 33817380];1
24252092;0.2442994;40.0;0.00305375;[24252105, 33783495, 33817380];1
24252095;0.3095868;60.0;0.0017199333333333333;[11979621, 14342452, 24252169, 24266644, 33783535, 129822342, 129822387];1
24252105;1.2054178;40.0;0.002152535714285714;[14342431, 23979521, 24252082, 24252086, 24252088, 24252092, 24252111, 24252115, 24252610, 24252761, 24252817, 33783824, 33783846, 129822341, 129822401];2
24252106;0.0885937;40.0;0.0022148;[33817380, 129822341];2
24252111;0.1015437;40.0;0.0025386;[24252105, 33817380];2
24252115;0.16692659999999998;40.0;0.0020866;[24252105, 33783495, 33817380];2
24252120;0.150855;40.0;0.0018857;[11979621, 14103110, 14342452, 24252169];2
24252166;0.5574721;60.0;0.00185824;[11989209, 14096352, 24252082, 24252172, 24252176, 24266743, 118976212];1
24252169;0.7474086;40.0;0.00233565;[14342431, 23979521, 24252095, 24252120, 24252809, 24252811, 24252812, 24252816, 24252817, 24252827, 47028443];2
24252172;0.6990725;40.0;0.0029128;[14103104, 14103110, 24252166, 24266644, 47028454, 129822395];1
24252176;0.5524591;60.0;0.0013153857142857142;[11989209, 14096352, 14096487, 24252082, 24252166, 24252183, 24266743, 118976212, 118976213];2
24252183;0.3430437;40.0;0.002144025;[24252176, 24252187, 24252211, 119213498, 162065785];2
24252187;0.2140785;40.0;0.001784;[14096352, 24252183, 118976213];2
24252211;0.1887555;40.0;0.0047189;[24252183, 119213498];1
24252252;0.2901445;40.0;0.0024178666666666666;[14096352, 14096487, 118976212, 118976213];2
24252255;0.41798270000000004;40.0;0.0026124;[11986252, 11986321, 24252074, 28798134, 129822361];1
24252258;0.1787167;40.0;0.0014893;[28798134, 111946746];3
24252259;0.16463570000000002;40.0;0.0013719666666666668;[28798134, 111946746];3
24252261;0.1115592;40.0;0.002789;[11986321, 129822361];1
24252268;0.071959;40.0;0.001799;[23804813, 24252049, 24252072];2
24252274;0.42156340000000003;40.0;0.002634775;[11986321, 24252276, 24252279, 24252291, 28798134, 129822361];1
24252276;0.0693312;30.0;0.002311;[24252274, 24252279, 24252586, 28798134, 33817538];3
24252279;0.0719953;30.0;0.0023998;[24252274, 24252276, 24252299, 24252586, 24332531, 28798134];2
24252291;1.4435328;40.0;0.00225551875;[14342476, 24252274, 24252395, 24252610, 24252674, 24252758, 24252759, 24315675, 24315678, 33817340, 33817352, 33817387, 33817406, 33817596, 33817614, 33817650, 129822401];2
24252299;0.8770126;60.0;0.0020881142857142854;[24252279, 24252353, 24252478, 24252586, 24332531, 28798203, 111937354, 111952423, 129377284, 164293969];1
24252307;1.1591468999999999;60.0;0.0019319099999999998;[24252309, 24332449, 24332465, 24332531, 24332559, 24332562, 28798203, 34113071, 35893301, 111938163, 111961753, 129377284, 154906960, 164293969];1
24252309;0.064811;30.0;0.0021604;[11979694, 24252307, 24332531, 28798134];3
24252315;0.4497431;60.0;0.0012492833333333333;[11979694, 11986252, 11986321, 11989209, 24252316, 24281825, 28798134, 129822361];2
24252316;0.0652096;30.0;0.0021737;[24252315, 24332414, 24332531, 28798134];3
24252353;0.6440908000000001;40.0;0.0020127875;[24252299, 24252422, 24252441, 24252442, 24252452, 24252478, 24252586, 33817538, 129402133];2
24252372;0.7278425;40.0;0.0022745;[11986778, 14073892, 14074051, 14343873, 23804596, 24252819, 28798134, 37614654, 37749666, 39441684, 129466113];2
24252389;0.2267317;30.0;0.0075577;[11985865, 24252586];0
24252390;0.0378719;60.0;0.0006312;[12561318, 24252391, 24252586];5
24252391;0.0611554;30.0;0.0020385;[12561310, 24252390, 24252586, 28798134];3
24252394;0.0608919;30.0;0.0020297;[12561298, 24252395, 24252586, 28798134];3
24252395;0.3033839;60.0;0.0012641;[11986321, 11986518, 24252291, 24252394, 28798134, 37749666, 129822361];2
24252422;1.0287703;40.0;0.0017146266666666667;[24252353, 24252454, 24252457, 24252467, 24252478, 24252562, 24252565, 24252586, 24332203, 24332309, 28798203, 34112819, 34112998, 34113029, 34113039, 111885748];3
24252441;1.0242382;40.0;0.0018289928571428571;[24252353, 24252452, 24252454, 24252457, 24252467, 24252478, 24252562, 24252565, 24252586, 24332203, 24332309, 28798203, 34112819, 34113029, 34113039];2
24252442;1.0189926;40.0;0.0023158999999999996;[24252353, 24252452, 24252454, 24252467, 24252478, 24252562, 24252565, 24252586, 24332203, 24332309, 28798203, 34112819];2
24252452;1.1069361;40.0;0.002128723076923077;[24252353, 24252441, 24252442, 24252517, 24252520, 24252524, 24252525, 24252529, 24332215, 34334621, 38945822, 111941568, 129402133, 129822366];2
24252454;1.3462203;40.0;0.0024039714285714288;[24252422, 24252441, 24252442, 24252517, 24252520, 24252524, 24252525, 24252529, 24332215, 33817538, 34334621, 38945822, 111941568, 129402133, 129822366];2
24252457;0.1101794;40.0;0.0027545;[24252422, 24252441];1
24252467;1.2212406;40.0;0.0023485461538461537;[24252422, 24252441, 24252442, 24252470, 24252472, 24252517, 24252520, 24252524, 24252526, 24332215, 33817538, 34334621, 38945822, 129402133];2
24252470;0.3463;40.0;0.0021644;[24252467, 24332322, 28798203, 34112819, 111885748, 111920001];2
24252472;0.2273174;40.0;0.0028415000000000003;[24252467, 28798203, 34112819];1
24252478;0.5475524;40.0;0.002281466666666667;[24252299, 24252353, 24252422, 24252441, 24252442, 33817538, 129402133];2
24252513;0.1083474;40.0;0.0027087;[24332215, 34334621];1
24252517;1.191874;40.0;0.002292061538461538;[24252452, 24252454, 24252467, 24252562, 24252565, 24252586, 24332171, 24332203, 24332223, 24332264, 28798203, 34112637, 34112819, 111879753];2
24252520;1.055905;40.0;0.002399790909090909;[24252452, 24252454, 24252467, 24252562, 24252565, 24252586, 24332171, 24332203, 24332223, 28798203, 34112637, 34112819];2
24252524;1.070084;40.0;0.002432018181818182;[24252452, 24252454, 24252467, 24252562, 24252565, 24252584, 24252586, 24332171, 24332203, 24332223, 28798203, 34112637, 34112819];2
24252525;0.5539205;40.0;0.00276962;[24252452, 24252454, 24252544, 24252565, 24252586, 34112637];1
24252526;0.4188237;40.0;0.00209412;[24252467, 24252544, 24332171, 24332223, 28798203, 34112819];2
24252529;0.8047456000000001;40.0;0.0028740857142857145;[24252452, 24252454, 24252546, 24252565, 24252586, 28798203, 33231718, 34112637, 34112819];1
24252544;0.2195559;40.0;0.00137225;[24252525, 24252526, 24252546, 24252562];3
24252546;0.220314;40.0;0.0018359666666666666;[24252529, 24252544, 111941568, 129822366];2
24252562;0.8880768;40.0;0.0022202;[24252422, 24252441, 24252442, 24252517, 24252520, 24252524, 24252544, 24332215, 34334621, 38945822, 129402133];2
24252565;1.3680906;40.0;0.0024430285714285714;[24252422, 24252441, 24252442, 24252517, 24252520, 24252524, 24252525, 24252529, 24332215, 33817538, 34334621, 38945822, 111941568, 129402133, 129822366, 164293969];2
24252583;0.0283577;40.0;0.0007089;[14342476, 24252584, 28798134, 37749666];7
24252584;0.0645915;40.0;0.0016148;[24252524, 24252583, 24252586, 28798134];3
24252586;1.5344695;30.0;0.0024356666666666667;[12561298, 14074796, 24252276, 24252279, 24252299, 24252353, 24252389, 24252390, 24252391, 24252394, 24252422, 24252441, 24252442, 24252517, 24252520, 24252524, 24252525, 24252529, 24252584, 24252608, 24252615, 24332531, 33232585, 33817538, 34112637, 34334621, 38945822, 111898821, 111941568, 129402133];2
24252591;0.6365002;60.0;0.0017680666666666667;[12561291, 12561318, 23843770, 24315985, 24315986, 24315987, 28798203, 111898821];1
24252608;0.0883832;30.0;0.0029461;[24252586, 24252610, 28798134, 38945822];2
24252610;1.148592;60.0;0.0015952833333333332;[11986252, 11986321, 23804813, 23804816, 23843773, 24252105, 24252291, 24252608, 28798134, 33783335, 33783495, 33817362, 129822342, 129822361, 162065501];2
24252615;0.091621;30.0;0.003054;[24252586, 28798134, 34334621, 129822401];2
24252674;0.3603502;40.0;0.0030029333333333338;[11986321, 24252291, 28798134, 129822361];1
24252758;0.0995304;40.0;0.0024883;[24252291, 28798134];2
24252759;0.1011289;40.0;0.0025282;[24252291, 28798134];2
24252761;0.833916;40.0;0.0023164333333333333;[11986252, 11986321, 14342452, 23804813, 23804816, 23843773, 24252105, 33783335, 33783495, 129822384];2
24252765;0.1152502;40.0;0.0028813;[33817362, 129822353, 129822384];1
24252777;1.6829105;60.0;0.001753025;[4832867, 24252788, 24252801, 24252802, 24252803, 28707263, 75223312, 75226934, 75226949, 75226952, 75226957, 75243088, 111888318, 111925865, 151316320, 172099442, 173273823];1
24252780;0.2611911;40.0;0.0021766;[4832867, 35557450, 75036015, 129897454];2
24252786;0.8238467;40.0;0.0029423142857142857;[4832867, 24252788, 28707263, 35557450, 75036015, 126587258, 129897454, 151316320];1
24252788;1.4830824;40.0;0.002648364285714286;[24252777, 24252786, 28707264, 28798001, 44364379, 44364644, 75223322, 75223324, 75223331, 75223332, 111924331, 111958495, 118632350, 126587263];1
24252800;0.1561818;40.0;0.0039045;[28707263, 28707264];1
24252801;1.2751695;40.0;0.0031879200000000003;[23804809, 24252777, 28707251, 35069333, 42213129, 75223322, 75226940, 118291788, 126587258, 172099443, 173172199];1
24252802;0.980541;40.0;0.0030642;[23804809, 24252777, 28707251, 42213129, 75226940, 118291788, 126587258, 172099443, 173172199];1
24252803;1.1093834;40.0;0.0027734599999999997;[23804809, 24252777, 28707251, 42213129, 75226940, 111917693, 118291788, 126587258, 172099441, 172099443, 173172199];1
24252809;0.5252346;40.0;0.00262618;[11979621, 14342452, 24252169, 24252815, 24252816, 24252847, 33783535, 70134760];1
24252810;0.0279837;40.0;0.0006996;[14342452, 24252816];7
24252811;0.4859871;40.0;0.0017356857142857144;[11979621, 14342452, 24252169, 24252815, 24252816, 24252847, 24266526, 33783535, 111940838];3
24252812;0.2754625;40.0;0.0017216750000000002;[14342452, 24252169, 24252814, 33783535, 111940838];3
24252814;0.1489858;40.0;0.0012415666666666667;[11979621, 14342431, 24252812, 111940838];4
24252815;0.2712631;40.0;0.0022605333333333335;[11989414, 23979521, 24252809, 24252811];2
24252816;0.4059197;40.0;0.00169135;[11989414, 23979521, 24252169, 24252809, 24252810, 24252811, 33783535, 129822386];3
24252817;1.1464928;60.0;0.0017371181818181816;[11986518, 11989414, 14342452, 23804813, 23804816, 23843773, 24252105, 24252169, 24252827, 33783335, 33783495, 33783535, 33783721, 33783824, 129822384];1
24252819;0.3472092;40.0;0.0017360400000000001;[11986778, 19070444, 24252372, 24252821, 24252822, 24252823, 24252825, 37614654];3
24252821;0.5968217;40.0;0.00298412;[14342450, 19070430, 19071125, 24252819, 24252823, 24252824];1
24252822;0.24329620000000002;40.0;0.0030412;[14342450, 24252819, 24252823];1
24252823;0.14069310000000002;40.0;0.00175865;[24252819, 24252821, 24252822];2
24252824;0.2256513;40.0;0.0018804333333333333;[19070444, 24252821, 24252825, 37614654];2
24252825;0.1299145;40.0;0.0016239;[19071125, 24252819, 24252824];3
24252826;0.3076907;40.0;0.0025641;[19070316, 19070497, 19071125, 117125404, 168285434];2
24252827;0.2298923;40.0;0.0019157666666666665;[14342450, 14342470, 24252169, 24252817, 168285434];2
24252829;0.1385539;40.0;0.00173195;[19071125, 24252833, 24252835, 117125404];3
24252832;0.1335105;40.0;0.0016688999999999999;[11989414, 24252848];3
24252833;0.19102449999999999;40.0;0.0023878;[19071125, 19071179, 24252829];2
24252834;0.110164;40.0;0.0027541;[23979521, 24252846];1
24252835;0.22562970000000002;40.0;0.0018802333333333334;[19071125, 19071179, 24252829, 33783589, 117125404];2
24252838;0.2029587;40.0;0.0016913333333333335;[19071125, 19071179, 24252839, 117125404];3
24252839;0.0885174;40.0;0.0022129;[19071179, 24252838, 117125404];2
24252846;0.2228628;60.0;0.0012381;[11989414, 11989455, 24252834, 24252847];2
24252847;0.3002642;40.0;0.002502233333333333;[23979521, 24252809, 24252811, 24252846, 70134760];2
24252848;0.1007211;40.0;0.002518;[19071516, 24252832];2
24266516;1.299736;40.0;0.0027077833333333332;[11979621, 23979521, 24266528, 24266531, 24266535, 24266542, 24266556, 24266567, 24266583, 24266592, 24266594, 24266595, 24266596, 24266597, 24266598, 70134012];1
24266526;0.9113709;40.0;0.0017526307692307694;[11979621, 24252811, 24266531, 24266535, 24266542, 24266556, 24266567, 24266583, 24266592, 24266594, 24266625, 24266632, 47028522, 47028548, 70134012, 111906858, 129822370, 129822371];3
24266528;0.29640659999999996;40.0;0.00148202;[11987056, 24266516, 24266790, 70134760];3
24266531;0.4625455;40.0;0.0019272666666666667;[11987056, 24266516, 24266526, 24266695, 24266790, 70134760];2
24266535;0.4238673;40.0;0.0017661166666666668;[11987056, 24266516, 24266526, 24266686, 24266695, 24266790, 47028548, 70134760];2
24266542;0.46634149999999996;40.0;0.0016655142857142857;[11987056, 24266516, 24266526, 24266584, 24266688, 24266790, 70134760];3
24266556;0.4663182;40.0;0.001943;[11987056, 24266516, 24266526, 24266584, 24266790, 70134760];2
24266567;0.42076769999999997;40.0;0.0026298;[24266516, 24266526, 24266583, 24266587, 70134012];1
24266583;0.4707409;40.0;0.001961416666666667;[11987056, 24266516, 24266526, 24266567, 24266584, 24266790];2
24266584;0.432703;40.0;0.0027044;[11987056, 24266542, 24266556, 24266583, 24266589, 70134012];1
24266587;0.0701127;60.0;0.00019475000000000002;[24266567, 24266589, 24266592, 24266596, 24266599, 24266790];18
24266589;0.0907112;60.0;0.0015119;[11987056, 24266584, 24266587, 24266790];2
24266590;0.0618204;60.0;0.0010303;[11987056, 24266790];3
24266592;0.2956332;40.0;0.0024636;[24266516, 24266526, 24266587];2
24266594;0.3167259;40.0;0.00197955;[24266516, 24266526, 24266596, 24266599, 24266790];2
24266595;0.3154607;40.0;0.0015773200000000001;[24266516, 24266596, 24266599, 24266776, 24266790, 129822371];3
24266596;0.4212707;40.0;0.0026329500000000002;[24266516, 24266587, 24266594, 24266595];1
24266597;0.4319466;40.0;0.00215972;[11987056, 24266516, 24266599, 24266790];2
24266598;0.3170088;40.0;0.0019813;[24266516, 24266599, 24266790, 116868110];2
24266599;3.1127418000000002;60.0;0.00162123125;[19072150, 24266587, 24266594, 24266595, 24266597, 24266598, 24266790, 24266810, 24266855, 24266876, 24266884, 24266898, 24266916, 24267031, 24267032, 24306267, 24306325, 24306329, 24306331, 24306499, 24306516, 24306521, 24306524, 129197967];2
24266605;0.1927145;40.0;0.0024089000000000003;[11979621, 24266709, 47028548];2
24266606;0.26676659999999996;40.0;0.0033345500000000004;[14103104, 14103110, 24266621, 24266644, 47028548];1
24266621;0.2644144;40.0;0.0033052;[14103110, 24266606, 47028454, 129822395];1
24266625;0.0819061;40.0;0.0020477;[24266526, 24266644, 129822370];2
24266632;0.284455;40.0;0.0023704333333333335;[24266526, 24266644];2
24266644;0.8442871000000001;60.0;0.0017589375;[11979621, 24252095, 24252172, 24266606, 24266625, 24266632, 24266674, 24266709, 47028522, 47028548, 129822370];1
24266674;0.6452958;40.0;0.002304628571428571;[24266644, 24266743, 24266749, 24266778, 116868106, 116868109];2
24266686;0.1153817;40.0;0.0028845;[11987056, 24266535, 24266688];1
24266688;0.0435372;40.0;0.0010884;[11987056, 24266542, 24266686];4
24266695;0.1496461;40.0;0.00187055;[11987056, 24266531, 24266535];2
24266700;0.1270077;40.0;0.0015876;[11989455, 24266701, 117125404];3
24266701;0.0922518;40.0;0.0023063;[24266700, 117125404];2
24266702;0.0910684;40.0;0.00113835;[11989455, 117125404];4
24266709;0.27266179999999995;40.0;0.00340825;[14103104, 24266605, 24266644];1
24266734;0.1766859;40.0;0.00220855;[24266736, 129822344, 129822404];2
24266736;0.1942517;40.0;0.0016187666666666667;[11988370, 24266734, 24266743, 129822404];3
24266743;0.916748;40.0;0.0020835363636363636;[24252166, 24252176, 24266674, 24266736, 24266751, 24266754, 24266758, 24266759, 24266771, 24266773, 24266861, 118976212];2
